"book","chapter","verse","edition","text" 
"Phi","3","05","3.03","Ἑβραῖος@nnmsp ἐκ@pg Ἑβραῖος@ngmpp φυλή@ngfsc Βενιαμίν@ngmsp Φαρισαῖος@nnmsp" 
"Phi","3","07","3.03","ὅστις@rrnnp εἰμί@viia3s ἐγώ@rpd-s κέρδος@nnnpc οὗτος@rdanp νῦν@b ἡγέομαι@vixm1s ζημία@nafsc" 
"Phi","3","08","3.03","διά@pa ὁ@dans ὑπερέχω@vppaans ὁ@dgfs γνῶσις@ngfsc Χριστός@ngmsp ἡγέομαι@vipm1s σκύβαλον@nanpc" 
"Phi","3","09","3.03","ἔχω@vppanms δικαιοσύνη@nafsc μή@x ἐμός@asafsn ἤδη@b ὁ@dafs ἐκ@pg νόμος@ngmsc ἀλλά@cc ὁ@dafs διά@pg αὐτός@rpgms ἐκ@pg θεός@ngmsc" 
"Phi","3","20","3.03","ἐγώ@rpg-p γάρ@cc ὁ@dnns πολίτευμα@nnnsc ἐν@pd οὐρανός@ndmpc" 
"Phi","3","21","3.03","() μετασχηματίζω@vifa3s ὁ@dans σῶμα@nansc ὁ@dgfs ταπείνωσις@ngfsc ἐγώ@rpg-p σύμμορφος@anansn ὁ@ddns σῶμα@ndnsc ὁ@dgfs δόξα@ngfsc αὐτός@rpgms" 
"Phi","4","06","3.03","πᾶς@ainnpn ὁ@dnnp αἴτημα@nnnpc σύ@rpg-p γνωρίζω@vdpp3s πρός@pa ὁ@dams θεός@namsc" 
"Phi","4","08","3.03","ὅσος@rrnnp ὁλόκληρος@annnpn καί@cc ἀληθής@annnpn καί@cc σεμνός@annnpn καί@cc δίκαιος@annnpn καί@cc προσφιλής@annnpn" 
"Phi","4","09","3.03","πράσσω@vdpa2p καί@b ὅς@rranp ἀκούω@viaa2p καί@cc παραλαμβάνω@viaa2p ἐν@pd ὁ@ddfs καρδία@ndfsc κρατέω@vdpa2p καί@cc εἰμί@vifm3s σύ@rpd-p ὁ@dnfs εἰρήνη@nnfsc" 
"Phi","4","22","3.03","ἀσπάζομαι@vipm3p σύ@rpa-p ὁ@dnmp ἅγιος@annmpn" 
"Phi","4","23","3.03","ὁ@dnfs χάρις@nnfsc" 
"Phm","1","01","3.03","[Παῦλος@nnmsp δέσμιος@annmsn Χριστός@ngmsp Ἰησοῦς@ngmsp καί@cc Τιμόθεος@nnmsp ὁ@dnms ἀδελφός@nnmsc Φιλήμων@ndmsp ὁ@ddms ἀγαπητός@andmsn καί@cc συνεργός@andmsn ἐγώ@rpg-p]" 
"Phm","1","02","3.03","[καί@cc Ἀπφία@ndfsp ὁ@ddfs ἀδελφή@ndfsc καί@cc Ἄρχιππος@ndmsp ὁ@ddms συστρατιώτης@ndmsc ἐγώ@rpg-p καί@cc ὁ@ddfs κατά@pa οἶκος@namsc σύ@rpg-s ἐκκλησία@ndfsc]" 
"Phm","1","03","3.03","[χάρις@nnfsc σύ@rpd-p καί@cc εἰρήνη@nnfsc ἀπό@pg θεός@ngmsc πατήρ@ngmsc ἐγώ@rpg-p καί@cc κύριος@ngmsc Ἰησοῦς@ngmsp Χριστός@ngmsp]" 
"Phm","1","04","3.03","[εὐχαριστέω@vipa1s ὁ@ddms θεός@ndmsc ἐγώ@rpg-s πάντοτε@b μνεία@nafsc σύ@rpg-s ποιέω@vppmnms ἐπί@pg ὁ@dgfp προσευχή@ngfpc ἐγώ@rpg-s]" 
"Phm","1","05","3.03","[ἀκούω@vppanms σύ@rpg-s ὁ@dafs ἀγάπη@nafsc καί@cc ὁ@dafs πίστις@nafsc ὅς@rrafs ἔχω@vipa2s πρός@pa ὁ@dams κύριος@namsc Ἰησοῦς@namsp καί@cc εἰς@pa πᾶς@aiampn ὁ@damp ἅγιος@anampn]" 
"Phm","1","06","3.03","[ὅπως@cs ὁ@dnfs κοινωνία@nnfsc ὁ@dgfs πίστις@ngfsc σύ@rpg-s ἐνεργής@annfsn γίνομαι@vsam3s ἐν@pd ἐπίγνωσις@ndfsc πᾶς@aignsn ἀγαθός@angnsn ὁ@dgns ἐν@pd ἐγώ@rpd-p εἰς@pa Χριστός@namsp]" 
"Phm","1","07","3.03","[χαρά@nafsc γάρ@cc πολύς@anafsn ἔχω@viaa1s καί@cc παράκλησις@nafsc ἐπί@pd ὁ@ddfs ἀγάπη@ndfsc σύ@rpg-s ὅτι@cs ὁ@dnnp σπλάγχνον@nnnpc ὁ@dgmp ἅγιος@angmpn ἀναπαύω@vixp3s διά@pg σύ@rpg-s ἀδελφός@nvmsc]" 
"Phm","1","08","3.03","[διό@cc πολύς@anafsn ἐν@pd Χριστός@ndmsp παρρησία@nafsc ἔχω@vppanms ἐπιτάσσω@vnpa σύ@rpd-s ὁ@dans ἀνήκω@vppaans]" 
"Phm","1","09","3.03","[διά@pa ὁ@dafs ἀγάπη@nafsc μᾶλλον@b παρακαλέω@vipa1s τοιοῦτος@adnmsn εἰμί@vppanms ὡς@cs Παῦλος@nnmsp πρεσβύτης@nnmsc νυνί@b δέ@cc καί@b δέσμιος@annmsn Χριστός@ngmsp Ἰησοῦς@ngmsp]" 
"Phm","1","10","3.03","[παρακαλέω@vipa1s σύ@rpa-s περί@pg ὁ@dgns ἐμός@asgnsn τέκνον@ngnsc ὅς@rrams γεννάω@viaa1s ἐν@pd ὁ@ddmp δεσμός@ndmpc Ὀνήσιμος@namsp]" 
"Phm","1","11","3.03","[ὁ@dams ποτέ@b σύ@rpd-s ἄχρηστος@anamsn νυνί@b δέ@cc καί@cc σύ@rpd-s καί@cc ἐγώ@rpd-s εὔχρηστος@anamsn]" 
"Phm","1","12","3.03","[ὅς@rrams ἀναπέμπω@viaa1s σύ@rpd-s αὐτός@rpams οὗτος@rdnns εἰμί@vipa3s ὁ@danp ἐμός@asanpn σπλάγχνον@nanpc]" 
"Phm","1","13","3.03","[ὅς@rrams ἐγώ@rpn-s βούλομαι@viim1s πρός@pa ἐμαυτοῦ@rxams κατέχω@vnpa ἵνα@cs ὑπέρ@pg σύ@rpg-s ἐγώ@rpd-s διακονέω@vspa3s ἐν@pd ὁ@ddmp δεσμός@ndmpc ὁ@dgns εὐαγγέλιον@ngnsc]" 
"Phm","1","14","3.03","[χωρίς@pg δέ@cc ὁ@dgfs σός@asgfsn γνώμη@ngfsc οὐδείς@rians θέλω@viaa1s ποιέω@vnaa ἵνα@cs μή@x ὡς@cs κατά@pa ἀνάγκη@nafsc ὁ@dnns ἀγαθός@annnsn σύ@rpg-s εἰμί@vspa3s ἀλλά@cc κατά@pa ἑκούσιος@anansn]" 
"Phm","1","15","3.03","[τάχα@b γάρ@cc διά@pa οὗτος@rdans χωρίζω@viap3s πρός@pa ὥρα@nafsc ἵνα@cs αἰώνιος@anamsn αὐτός@rpams ἀπέχω@vspa2s]" 
"Phm","1","16","3.03","[οὐ@b ἔτι@b ὡς@cs δοῦλος@namsc ἀλλά@cc ὑπέρ@pa δοῦλος@namsc ἀδελφός@namsc ἀγαπητός@anamsn μάλιστα@b ἐγώ@rpd-s πόσος@aqdnsn δέ@cc μᾶλλον@b σύ@rpd-s καί@cc ἐν@pd σάρξ@ndfsc καί@cc ἐν@pd κύριος@ndmsc]" 
"Phm","1","17","3.03","[εἰ@cs οὖν@cc ἐγώ@rpa-s ἔχω@vipa2s κοινωνός@namsc προσλαμβάνω@vdam2s αὐτός@rpams ὡς@cs ἐγώ@rpa-s]" 
"Phm","1","18","3.03","[εἰ@cs δέ@cc τὶς@rians ἀδικέω@viaa3s σύ@rpa-s ἤ@cc ὀφείλω@vipa3s οὗτος@rdans ἐγώ@rpd-s ἐλλογέω@vdpa2s]" 
"Phm","1","19","3.03","[ἐγώ@rpn-s Παῦλος@nnmsp γράφω@viaa1s ὁ@ddfs ἐμός@asdfsn χείρ@ndfsc ἐγώ@rpn-s ἀποτίνω@vifa1s ἵνα@cs μή@x λέγω@vspa1s σύ@rpd-s ὅτι@cs καί@b σεαυτοῦ@rxams ἐγώ@rpd-s προσοφείλω@vipa2s]" 
"Phm","1","20","3.03","[ναί@x ἀδελφός@nvmsc ἐγώ@rpn-s σύ@rpg-s ὀνίναμαι@voam1s ἐν@pd κύριος@ndmsc ἀναπαύω@vdaa2s ἐγώ@rpg-s ὁ@danp σπλάγχνον@nanpc ἐν@pd Χριστός@ndmsp]" 
"Phm","1","21","3.03","[πείθω@vpxanms ὁ@ddfs ὑπακοή@ndfsc σύ@rpg-s γράφω@viaa1s σύ@rpd-s οἶδα@vpxanms ὅτι@cs καί@b ὑπέρ@pa ὅς@rranp λέγω@vipa1s ποιέω@vifa2s]" 
"Phm","1","22","3.03","[ἅμα@b δέ@cc καί@b ἑτοιμάζω@vdpa2s ἐγώ@rpd-s ξενία@nafsc ἐλπίζω@vipa1s γάρ@cc ὅτι@cs διά@pg ὁ@dgfp προσευχή@ngfpc σύ@rpg-p χαρίζομαι@vifp1s σύ@rpd-p]" 
"Phm","1","23","3.03","[ἀσπάζομαι@vipm3s σύ@rpa-s Ἐπαφρᾶς@nnmsp ὁ@dnms συναιχμάλωτος@nnmsc ἐγώ@rpg-s ἐν@pd Χριστός@ndmsp Ἰησοῦς@ndmsp]" 
"Phm","1","24","3.03","[Μᾶρκος@nnmsp Ἀρίσταρχος@nnmsp Δημᾶς@nnmsp Λουκᾶς@nnmsp ὁ@dnmp συνεργός@annmpn ἐγώ@rpg-s]" 
"Phm","1","25","3.03","[ὁ@dnfs χάρις@nnfsc ὁ@dgms κύριος@ngmsc Ἰησοῦς@ngmsp Χριστός@ngmsp μετά@pg ὁ@dgns πνεῦμα@ngnsc σύ@rpg-p]" 
